                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number 
                                     350                                     2512                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1892768794717333E+010                  1.3600932795312547E+006                  4.7893573504820824E+003                  7.1523831201872596E+000                  3.8844010310177790E+000                  1.2005316310724618E+001                  1.3972420975297866E-046                  0.0000000000000000E+000                  9.8009808018294309E-001                  5.3532528175971609E-005                  9.6147226309073724E-003                  4.0714184048427369E-003                  2.0850244238750557E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.4651112899083631E-001                  1.0278724195372166E-003                  4.3240637897761658E-001                  2.2880056187103170E-003                  3.3320535217010450E-003                  8.2723142184677918E-003                  2.0850244238750392E-003                  1.7727908177781160E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999075041168E-001                  3.8810850638975136E+000                  9.9999998606803209E-001                  3.8798313172946326E+000                  7.6620176392985843E+004                  8.4762952909839572E+005                  1.3981353951489928E+009                  7.1287668069030010E+000                  7.1287668069029975E+000                  7.3964327547115300E-024                  4.8753298665193001E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.7530724051617171E+017                                  "15140" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  5.8932406072289711E-001                  3.6802806151659033E+000                 -7.2841095685410551E+000                  4.1999129606709031E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       2                  9.9999999999949996E-001                  5.8932402723238275E-001                  3.6802924198183593E+000                 -7.2840269762975653E+000                  4.2000073788785075E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       3                  9.9999999999824996E-001                  5.8932394352199147E-001                  3.6803177186508513E+000                 -7.2838500650585818E+000                  4.2002096346696423E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       4                  9.9999999999574996E-001                  5.8932377616924547E-001                  3.6803535681169772E+000                 -7.2835996110942274E+000                  4.2004960030045027E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       5                  9.9999999999293754E-001                  5.8932358800572027E-001                  3.6804041930971114E+000                 -7.2832463637266445E+000                  4.2008999672177749E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       6                  9.9999999998824995E-001                  5.8932327465427736E-001                  3.6804886076917982E+000                 -7.2826584903205269E+000                  4.2015724089612103E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                 -9.8999999999999986E+001 
                                       7                  9.9999999998043743E-001                  5.8932275310682558E-001                  3.6805942125490958E+000                 -7.2819251933492710E+000                  4.2024115036502669E+000                  6.9999999872352980E-001                  2.8000000127647046E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       8                  9.9999999997262490E-001                  5.8932223243738080E-001                  3.6807738679414843E+000                 -7.2806824182195831E+000                  4.2038342612808943E+000                  6.9999998892257320E-001                  2.8000001107742695E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       9                  9.9999999995387501E-001                  5.8932098639386488E-001                  3.6811100326728052E+000                 -7.2783743873004854E+000                  4.2064790832836341E+000                  6.9999998452549816E-001                  2.8000001547450210E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
