                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number 
                                     150                                     1650                  1.0000000000000000E+000                  2.0000000000000000E-002                  9.1778813681003780E+009                  2.0310646312743034E+007                  5.7717495795321220E+003                  1.5736350563865031E+000                  1.2545564623709766E+000                 -6.9397370707550998E-001                  9.0448919109337546E-005                  9.1043771356939597E-014                  9.8000736926301002E-001                  5.2956084197192227E-005                  9.6142336617284947E-003                  4.0727458187331447E-003                  2.0850244238750540E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.0625986188204162E-001                  8.4336152967251770E-004                  3.7274037765816231E-001                  2.3279026030536320E-003                  2.5265053314385165E-003                  9.1397447425005645E-003                  2.0850244238750379E-003                  1.2262139885617696E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999982446430E-001                  1.2542428446969685E+000                  9.9999999970186426E-001                  1.2540703906380426E+000                  1.4063466214968910E+004                  1.1928523058255965E+007                  6.3547135401029625E+009                  1.5738043910779773E+000                  1.5738043910779780E+000                  1.9847457527177934E-037                  6.4385925081600112E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.8963190906196448E+017                                  "15140" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  9.8490211879677741E-002                  3.7614193673227172E+000                 -6.9224181299516054E+000                  4.6429293904722861E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       2                  9.9999999999949996E-001                  9.8489779632174146E-002                  3.7618116314839698E+000                 -6.9196931499381105E+000                  4.6460473008990881E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       3                  9.9999999999824996E-001                  9.8488705766938925E-002                  3.7623777353243968E+000                 -6.9158445272226885E+000                  4.6504630270648013E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                 -9.8999999999999986E+001 
                                       4                  9.9999999999699996E-001                  9.8487641368160767E-002                  3.7629495159548165E+000                 -6.9120460363467346E+000                  4.6548343501241618E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       5                  9.9999999999574996E-001                  9.8486586230669484E-002                  3.7638876403654704E+000                 -6.9059750236955022E+000                  4.6618452937318056E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       6                  9.9999999999293754E-001                  9.8484245099993040E-002                  3.7649218165789922E+000                 -6.8995853924149753E+000                  4.6692712349062591E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       7                  9.9999999999137490E-001                  9.8482963451434882E-002                  3.7656696140696977E+000                 -6.8951071820778020E+000                  4.6744988605635349E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       8                  9.9999999998981237E-001                  9.8481694939470066E-002                  3.7664269475128522E+000                 -6.8907007132153311E+000                  4.6796643686993908E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                       9                  9.9999999998824973E-001                  9.8480439222148095E-002                  3.7675770450276014E+000                 -6.8842185716267643E+000                  4.6872993164827914E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                 -9.8999999999999986E+001 
                                      10                  9.9999999998512479E-001                  9.8477964962145850E-002                  3.7687580710484876E+000                 -6.8778993453038746E+000                  4.6948025261232589E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      11                  9.9999999998356237E-001                  9.8476745687190795E-002                  3.7695552599732705E+000                 -6.8737674805766620E+000                  4.6997336577650746E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      12                  9.9999999998199984E-001                  9.8475537947249364E-002                  3.7703628716190170E+000                 -6.8697014452532059E+000                  4.7046094815538702E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      13                  9.9999999998043732E-001                  9.8474341451943295E-002                  3.7715897023000000E+000                 -6.8637190232942036E+000                  4.7118221684757007E+000                  7.0000000000000007E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      14                  9.9999999997731237E-001                  9.8471981169865358E-002                  3.7732701346469653E+000                 -6.8559699534781346E+000                  4.7212566518916610E+000                  6.9999999999983020E-001                  2.8000000000016989E-001                  1.9999999999999907E-002                 -9.8999999999999986E+001 
                                      15                  9.9999999997418743E-001                  9.8469662591083737E-002                  3.7745650468477718E+000                 -6.8503250177421489E+000                  4.7282005507353482E+000                  6.9999999361798826E-001                  2.8000000638201189E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      16                  9.9999999997262490E-001                  9.8468518258880991E-002                  3.7758762006707118E+000                 -6.8448057493783470E+000                  4.7350352406059661E+000                  6.9999999361798826E-001                  2.8000000638201189E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      17                  9.9999999996949995E-001                  9.8466258469551926E-002                  3.7772248740113694E+000                 -6.8394300889661492E+000                  4.7417641732091385E+000                  6.9999999361798826E-001                  2.8000000638201189E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      18                  9.9999999996793731E-001                  9.8465142461413552E-002                  3.7785907814433699E+000                 -6.8341745000330976E+000                  4.7483905044524919E+000                  6.9999999131656099E-001                  2.8000000868343933E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      19                  9.9999999996481237E-001                  9.8462937267681447E-002                  3.7804645349935919E+000                 -6.8273743357897301E+000                  4.7570713908585454E+000                  6.9999998709208067E-001                  2.8000001290791948E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      20                  9.9999999996168742E-001                  9.8460766301043293E-002                  3.7823920152230306E+000                 -6.8207984489491311E+000                  4.7655823230066998E+000                  6.9999998605040470E-001                  2.8000001394959551E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      21                  9.9999999995856248E-001                  9.8458627926740150E-002                  3.7838804971530346E+000                 -6.8160174401233489E+000                  4.7718579459001500E+000                  6.9999998588431145E-001                  2.8000001411568876E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      22                  9.9999999995700006E-001                  9.8457570433703914E-002                  3.7853891405423870E+000                 -6.8113462461682044E+000                  4.7780442351086121E+000                  6.9999998570725486E-001                  2.8000001429274540E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      23                  9.9999999995387512E-001                  9.8455478051379261E-002                  3.7879799982585203E+000                 -6.8038300136001313E+000                  4.7881630265905448E+000                  6.9999998548423037E-001                  2.8000001451576984E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      24                  9.9999999994918765E-001                  9.8452393273946837E-002                  3.7906956372994496E+000                 -6.7966701599130470E+000                  4.7980516923698353E+000                  6.9999998534127150E-001                  2.8000001465872876E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      25                  9.9999999994606270E-001                  9.8450370346141527E-002                  3.7923765950246087E+000                 -6.7925327346287405E+000                  4.8038786965528635E+000                  6.9999998516895212E-001                  2.8000001483104803E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      26                  9.9999999994450017E-001                  9.8449368462005166E-002                  3.7943662585474360E+000                 -6.7878321850134151E+000                  4.8105795657429375E+000                  6.9999998498732852E-001                  2.8000001501267174E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      27                  9.9999999994059396E-001                  9.8446890685227176E-002                  3.7973316939950417E+000                 -6.7814175291386105E+000                  4.8199765804191790E+000                  6.9999998488404636E-001                  2.8000001511595390E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      28                  9.9999999993668776E-001                  9.8444449195497802E-002                  3.8000400049806866E+000                 -6.7760834057478565E+000                  4.8280355951611380E+000                  6.9999998451747447E-001                  2.8000001548252568E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      29                  9.9999999993375810E-001                  9.8442640404378098E-002                  3.8024376930569841E+000                 -6.7717059290525885E+000                  4.8348263696426308E+000                  6.9999998427645305E-001                  2.8000001572354721E-001                  1.9999999999999796E-002                 -9.8999999999999986E+001 
                                      30                  9.9999999993082833E-001                  9.8440849731155564E-002                  3.8045048851035821E+000                 -6.7682082725220702E+000                  4.8404054387480464E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      31                  9.9999999992887545E-001                  9.8439665512532665E-002                  3.8066175733558163E+000                 -6.7648278770519736E+000                  4.8459138053329758E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      32                  9.9999999992594568E-001                  9.8437902939303296E-002                  3.8092430330630482E+000                 -6.7609542548366166E+000                  4.8524330332969079E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      33                  9.9999999992301603E-001                  9.8436155995992161E-002                  3.8124123426591172E+000                 -6.7566654480915833E+000                  4.8599172597801461E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      34                  9.9999999991910982E-001                  9.8433849594969272E-002                  3.8152609954699406E+000                 -6.7532253012673360E+000                  4.8662313639280281E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      35                  9.9999999991715660E-001                  9.8432705479505667E-002                  3.8172017189955132E+000                 -6.7510252728970919E+000                  4.8703903806210533E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      36                  9.9999999991520372E-001                  9.8431567136219367E-002                  3.8201770301094045E+000                 -6.7478654490110852E+000                  4.8765552312103573E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      37                  9.9999999991129740E-001                  9.8429306927634630E-002                  3.8232981873717442E+000                 -6.7449415454675989E+000                  4.8826339202570956E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      38                  9.9999999990934429E-001                  9.8428184393140911E-002                  3.8254239426272068E+000                 -6.7430859663558005E+000                  4.8866396620266581E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      39                  9.9999999990739119E-001                  9.8427066635940738E-002                  3.8275987178784252E+000                 -6.7413179022331251E+000                  4.8906088346829373E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      40                  9.9999999990543809E-001                  9.8425953411433176E-002                  3.8298238795999522E+000                 -6.7396382518645419E+000                  4.8945421000845668E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      41                  9.9999999990348509E-001                  9.8424844475536566E-002                  3.8321009174624558E+000                 -6.7380480762149961E+000                  4.8984401022887125E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      42                  9.9999999990153188E-001                  9.8423739584154402E-002                  3.8344314443642764E+000                 -6.7365486002901456E+000                  4.9023034681839928E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      43                  9.9999999989957877E-001                  9.8422638492628209E-002                  3.8368171783640035E+000                 -6.7351411969137907E+000                  4.9061328080955970E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      44                  9.9999999989762567E-001                  9.8421540955264383E-002                  3.8392598916666434E+000                 -6.7338273372435848E+000                  4.9099287163639511E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
                                      45                  9.9999999989567256E-001                  9.8420446724948235E-002                  3.8417613121670109E+000                 -6.7326084953000036E+000                  4.9136917718983568E+000                  6.9999998402000485E-001                  2.8000001597999546E-001                  1.9999999999999685E-002                 -9.8999999999999986E+001 
