                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number 
                                     900                                     2927                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.6505639093091962E+005                  1.8471549809341700E+003                  4.4756669959646315E+003                  3.6480119242381008E+001                  1.0045365732028188E+001                  1.6489963478245180E+001                  3.4761511221311891E-048                  0.0000000000000000E+000                  9.8009808018294253E-001                  5.3532528173794274E-005                  9.6147226309071798E-003                  4.0714184048456200E-003                  2.0850244238752938E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.1147424054760127E-001                  9.9439700155788658E-004                  4.6754256158219354E-001                  2.2638628327001594E-003                  3.8491178925892399E-003                  7.7135738902279101E-003                  2.0850244238750505E-003                  2.4525662796086412E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999983603296649E-001                  1.0023550487830610E+001                  9.9999977442617205E-001                  1.0017135862839996E+001                  3.1864395666607801E+005                  6.4262690723434433E+004                  2.7412191099371290E+008                  3.6040308375820302E+001                  3.6040308375820295E+001                  8.4646760592873192E-017                  2.4685167206574645E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  5.2087835624415889E+012                                  "15140" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                   radius                                  eps_nuc                           log_L_div_Ledd                        log_Lrad_div_Ledd                             conv_L_div_L                       engulfment_heating 
                                       1                  1.0000000000000000E+000                  1.0019657531808552E+000                  3.6508579757055863E+000                 -7.6986445046584828E+000                  3.7560331844386119E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0045365732028188E+001                  2.9356326200561419E-027                 -4.0518604906339251E+000                 -4.0518600196793804E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       2                  9.9999999999949996E-001                  1.0019657481512765E+000                  3.6508587091477751E+000                 -7.6986393721970874E+000                  3.7560390513958217E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  1.0045365615692477E+001                  2.9356673180916079E-027                 -4.0518604906339259E+000                 -4.0518600196793804E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       3                  9.9999999999824996E-001                  1.0019657355774769E+000                  3.6508602808239026E+000                 -7.6986283743454509E+000                  3.7560516231815595E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0045365324856611E+001                  2.9357416705133609E-027                 -4.0518522955536769E+000                 -4.0518515097475456E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       4                  9.9999999999574996E-001                  1.0019657104305135E+000                  3.6508625074076573E+000                 -7.6986127947175591E+000                  3.7560694325925370E+000                  6.9999999999999996E-001                  2.8000000000000003E-001                  2.0000000000000018E-002                  1.0045364743199610E+001                  2.9358470018593894E-027                 -4.0518359060636948E+000                 -4.0518357096224999E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       5                  9.9999999999293754E-001                  1.0019656821411882E+000                  3.6508656508836581E+000                 -7.6985908012500497E+000                  3.7560945740536864E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002                  1.0045364088858848E+001                  2.9359957025720258E-027                 -4.0518174689481450E+000                 -4.0518162901406178E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       6                  9.9999999998824995E-001                  1.0019656349946890E+000                  3.6508708901904945E+000                 -7.6985541488694293E+000                  3.7561364732730662E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0045362998345974E+001                  2.9362435308508708E-027                 -4.0517867429311014E+000                 -4.0517847783861667E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       7                  9.9999999998043743E-001                  1.0019655564237868E+000                  3.6508774397157477E+000                 -7.6985083388972626E+000                  3.7561888416513569E+000                  6.9999999872352980E-001                  2.8000000127647046E-001                  1.9999999999999796E-002                  1.0045361180977352E+001                  2.9365532976907275E-027                 -4.0517355399247847E+000                 -4.0517355403598350E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       8                  9.9999999997262490E-001                  1.0019654778611295E+000                  3.6508885744987620E+000                 -7.6984304737479992E+000                  3.7562778534691335E+000                  6.9999998892257320E-001                  2.8000001107742695E-001                  1.9999999999999796E-002                  1.0045359363799774E+001                  2.9370798324517560E-027                 -4.0516843464701511E+000                 -4.0516774699564353E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                       9                  9.9999999995387501E-001                  1.0019652893443798E+000                  3.6509093732383393E+000                 -7.6982851064869182E+000                  3.7564440475789485E+000                  6.9999998452549816E-001                  2.8000001547450210E-001                  1.9999999999999796E-002                  1.0045355003352737E+001                  2.9380631950727922E-027                 -4.0515615185195664E+000                 -4.0515539059080297E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                      10                  9.9999999992301547E-001                  1.0019649791805314E+000                  3.6509460658151482E+000                 -7.6980288600891038E+000                  3.7567370232618140E+000                  6.9999994600847293E-001                  2.8000005399152728E-001                  1.9999999999999796E-002                  1.0045347829177183E+001                  2.9397971626865354E-027                 -4.0513594667596582E+000                 -4.0513432649886250E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
                                      11                  9.9999999986637489E-001                  1.0019644102265237E+000                  3.6510239046965802E+000                 -7.6974855160848428E+000                  3.7573576387617709E+000                  6.9999833502247577E-001                  2.8000166497752432E-001                  1.9999999999999907E-002                  1.0045334669127035E+001                  2.9434643865822845E-027                 -4.0509888563505179E+000                 -4.0509436875762868E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001 
